1 #_styr
100 #_endyr
1 #_nseas
 12 #_months/season
1 #_spawn_seas
1 #_Nfleet
2 #_Nsurveys
1 #_N_areas
Fishery%Survey%CPUE
 0.5 0.5 0.5 #_surveytiming_in_season
 1 1 1 #_area_assignments_for_each_fishery_and_survey
 1 #_units of catch:  1=bio; 2=num
 0.01 #_se of log(catch) only used for init_eq_catch and for Fmethod 2 and 3; use -1 for discard only fleets
1 #_Ngenders
25 #_Nages
 0 #_init_equil_catch_for_each_fishery
100 #_N_lines_of_catch_to_read
#_catch_biomass(mtons):_columns_are_fisheries,year,season
0 1 1
0 2 1
0 3 1
0 4 1
0 5 1
0 6 1
0 7 1
0 8 1
0 9 1
0 10 1
0 11 1
0 12 1
0 13 1
0 14 1
0 15 1
0 16 1
0 17 1
0 18 1
0 19 1
0 20 1
0 21 1
0 22 1
0 23 1
0 24 1
0 25 1
6939.01 26 1
7287.46 27 1
7402.94 28 1
6909.43 29 1
6420.35 30 1
6329.08 31 1
6177.88 32 1
5767.54 33 1
5329.07 34 1
5410.98 35 1
5584.37 36 1
5244.94 37 1
4691.44 38 1
4345.47 39 1
4028.46 40 1
3779.41 41 1
3647.01 42 1
3446.23 43 1
3120.05 44 1
2859.61 45 1
2953.7 46 1
3233.55 47 1
3431.22 48 1
3532.08 49 1
4071.3 50 1
4559.33 51 1
4692.45 52 1
4755.48 53 1
5311.52 54 1
5687.88 55 1
5315.19 56 1
4690.41 57 1
4329.38 58 1
4121.57 59 1
3822.4 60 1
3565.07 61 1
3895.92 62 1
4308.04 63 1
5035 64 1
5506.96 65 1
5230.69 66 1
5089.93 67 1
5141.5 68 1
5345.25 69 1
5719.8 70 1
5655.08 71 1
5211.34 72 1
4686.86 73 1
4314.63 74 1
4145.27 75 1
4242.17 76 1
4535.7 77 1
4918.91 78 1
5721.16 79 1
6019.47 80 1
5480.73 81 1
4804.75 82 1
4476.95 83 1
4266.15 84 1
4439.93 85 1
4718.19 86 1
4534.68 87 1
4058.97 88 1
3657.42 89 1
3395.72 90 1
3188.46 91 1
3306.24 92 1
4017.79 93 1
4492.19 94 1
4383.23 95 1
4134.43 96 1
3817.77 97 1
3595.82 98 1
3549.87 99 1
3634.63 100 1
#
200 #_N_cpue_and_surveyabundance_observations
#_Units:  0=numbers; 1=biomass; 2=F
#_Errtype:  -1=normal; 0=lognormal; >0=T
#_Fleet Units Errtype
1 0 0
2 0 0
3 0 0
#_year seas index obs err
1 1 2 110351 0.2 #_orig_obs: 1 Survey
2 1 2 110959 0.2 #_orig_obs: 1 Survey
3 1 2 113333 0.2 #_orig_obs: 1 Survey
4 1 2 116737 0.2 #_orig_obs: 1 Survey
5 1 2 113646 0.2 #_orig_obs: 1 Survey
6 1 2 102566 0.2 #_orig_obs: 1 Survey
7 1 2 94579.7 0.2 #_orig_obs: 1 Survey
8 1 2 87525 0.2 #_orig_obs: 1 Survey
9 1 2 79048.4 0.2 #_orig_obs: 1 Survey
10 1 2 75871 0.2 #_orig_obs: 1 Survey
11 1 2 79193.3 0.2 #_orig_obs: 1 Survey
12 1 2 85787.7 0.2 #_orig_obs: 1 Survey
13 1 2 85833.1 0.2 #_orig_obs: 1 Survey
14 1 2 78238.4 0.2 #_orig_obs: 1 Survey
15 1 2 71767 0.2 #_orig_obs: 1 Survey
16 1 2 67534.1 0.2 #_orig_obs: 1 Survey
17 1 2 61509.9 0.2 #_orig_obs: 1 Survey
18 1 2 55601.4 0.2 #_orig_obs: 1 Survey
19 1 2 52575.5 0.2 #_orig_obs: 1 Survey
20 1 2 52732.9 0.2 #_orig_obs: 1 Survey
21 1 2 55535.7 0.2 #_orig_obs: 1 Survey
22 1 2 59490.1 0.2 #_orig_obs: 1 Survey
23 1 2 69152.2 0.2 #_orig_obs: 1 Survey
24 1 2 82895 0.2 #_orig_obs: 1 Survey
25 1 2 95491.5 0.2 #_orig_obs: 1 Survey
26 1 2 104692 0.2 #_orig_obs: 1 Survey
27 1 2 105248 0.2 #_orig_obs: 1 Survey
28 1 2 95319.1 0.2 #_orig_obs: 1 Survey
29 1 2 86975.1 0.2 #_orig_obs: 1 Survey
30 1 2 86870.6 0.2 #_orig_obs: 1 Survey
31 1 2 85104.2 0.2 #_orig_obs: 1 Survey
32 1 2 78392.8 0.2 #_orig_obs: 1 Survey
33 1 2 72082.2 0.2 #_orig_obs: 1 Survey
34 1 2 75005.4 0.2 #_orig_obs: 1 Survey
35 1 2 78746.4 0.2 #_orig_obs: 1 Survey
36 1 2 72131.5 0.2 #_orig_obs: 1 Survey
37 1 2 62411.9 0.2 #_orig_obs: 1 Survey
38 1 2 57604 0.2 #_orig_obs: 1 Survey
39 1 2 53768.4 0.2 #_orig_obs: 1 Survey
40 1 2 50668.7 0.2 #_orig_obs: 1 Survey
41 1 2 49493.9 0.2 #_orig_obs: 1 Survey
42 1 2 46594.6 0.2 #_orig_obs: 1 Survey
43 1 2 41581.5 0.2 #_orig_obs: 1 Survey
44 1 2 38247 0.2 #_orig_obs: 1 Survey
45 1 2 41318.9 0.2 #_orig_obs: 1 Survey
46 1 2 46894.1 0.2 #_orig_obs: 1 Survey
47 1 2 50136.2 0.2 #_orig_obs: 1 Survey
48 1 2 51605.4 0.2 #_orig_obs: 1 Survey
49 1 2 60502.3 0.2 #_orig_obs: 1 Survey
50 1 2 68089 0.2 #_orig_obs: 1 Survey
51 1 2 68516.7 0.2 #_orig_obs: 1 Survey
52 1 2 68825.5 0.2 #_orig_obs: 1 Survey
53 1 2 77710.3 0.2 #_orig_obs: 1 Survey
54 1 2 82880.4 0.2 #_orig_obs: 1 Survey
55 1 2 73885.2 0.2 #_orig_obs: 1 Survey
56 1 2 62359 0.2 #_orig_obs: 1 Survey
57 1 2 57289 0.2 #_orig_obs: 1 Survey
58 1 2 55292.8 0.2 #_orig_obs: 1 Survey
59 1 2 51413.9 0.2 #_orig_obs: 1 Survey
60 1 2 48415.5 0.2 #_orig_obs: 1 Survey
61 1 2 55807.9 0.2 #_orig_obs: 1 Survey
62 1 2 64121.6 0.2 #_orig_obs: 1 Survey
63 1 2 75357.9 0.2 #_orig_obs: 1 Survey
64 1 2 81719.2 0.2 #_orig_obs: 1 Survey
65 1 2 74153.2 0.2 #_orig_obs: 1 Survey
66 1 2 70858.5 0.2 #_orig_obs: 1 Survey
67 1 2 72654.5 0.2 #_orig_obs: 1 Survey
68 1 2 76453.4 0.2 #_orig_obs: 1 Survey
69 1 2 82469.5 0.2 #_orig_obs: 1 Survey
70 1 2 79958.6 0.2 #_orig_obs: 1 Survey
71 1 2 70900.3 0.2 #_orig_obs: 1 Survey
72 1 2 62219.7 0.2 #_orig_obs: 1 Survey
73 1 2 57262.5 0.2 #_orig_obs: 1 Survey
74 1 2 56387.7 0.2 #_orig_obs: 1 Survey
75 1 2 59564.2 0.2 #_orig_obs: 1 Survey
76 1 2 65802.8 0.2 #_orig_obs: 1 Survey
77 1 2 72612.7 0.2 #_orig_obs: 1 Survey
78 1 2 85227.2 0.2 #_orig_obs: 1 Survey
79 1 2 87931.5 0.2 #_orig_obs: 1 Survey
80 1 2 75487.7 0.2 #_orig_obs: 1 Survey
81 1 2 63330.6 0.2 #_orig_obs: 1 Survey
82 1 2 59372.3 0.2 #_orig_obs: 1 Survey
83 1 2 58111.5 0.2 #_orig_obs: 1 Survey
84 1 2 62362.7 0.2 #_orig_obs: 1 Survey
85 1 2 67572.4 0.2 #_orig_obs: 1 Survey
86 1 2 63228.3 0.2 #_orig_obs: 1 Survey
87 1 2 54356.8 0.2 #_orig_obs: 1 Survey
88 1 2 48091.4 0.2 #_orig_obs: 1 Survey
89 1 2 45046.9 0.2 #_orig_obs: 1 Survey
90 1 2 43267.2 0.2 #_orig_obs: 1 Survey
91 1 2 47032.4 0.2 #_orig_obs: 1 Survey
92 1 2 60048.6 0.2 #_orig_obs: 1 Survey
93 1 2 67134.3 0.2 #_orig_obs: 1 Survey
94 1 2 62609.9 0.2 #_orig_obs: 1 Survey
95 1 2 56952.8 0.2 #_orig_obs: 1 Survey
96 1 2 51621.9 0.2 #_orig_obs: 1 Survey
97 1 2 48600.7 0.2 #_orig_obs: 1 Survey
98 1 2 49048.1 0.2 #_orig_obs: 1 Survey
99 1 2 51733.5 0.2 #_orig_obs: 1 Survey
100 1 2 58271.5 0.2 #_orig_obs: 1 Survey
1 1 3 94396.7 0.4 #_orig_obs: 1 CPUE
2 1 3 94517.7 0.4 #_orig_obs: 1 CPUE
3 1 3 95213.4 0.4 #_orig_obs: 1 CPUE
4 1 3 97640.2 0.4 #_orig_obs: 1 CPUE
5 1 3 100113 0.4 #_orig_obs: 1 CPUE
6 1 3 95485.4 0.4 #_orig_obs: 1 CPUE
7 1 3 85713.9 0.4 #_orig_obs: 1 CPUE
8 1 3 79941 0.4 #_orig_obs: 1 CPUE
9 1 3 73178.7 0.4 #_orig_obs: 1 CPUE
10 1 3 66582.5 0.4 #_orig_obs: 1 CPUE
11 1 3 65098.6 0.4 #_orig_obs: 1 CPUE
12 1 3 68942.2 0.4 #_orig_obs: 1 CPUE
13 1 3 74253.9 0.4 #_orig_obs: 1 CPUE
14 1 3 72302 0.4 #_orig_obs: 1 CPUE
15 1 3 65438.9 0.4 #_orig_obs: 1 CPUE
16 1 3 60584.7 0.4 #_orig_obs: 1 CPUE
17 1 3 56865.9 0.4 #_orig_obs: 1 CPUE
18 1 3 51360.6 0.4 #_orig_obs: 1 CPUE
19 1 3 46820.3 0.4 #_orig_obs: 1 CPUE
20 1 3 44772.8 0.4 #_orig_obs: 1 CPUE
21 1 3 45575.7 0.4 #_orig_obs: 1 CPUE
22 1 3 48211.6 0.4 #_orig_obs: 1 CPUE
23 1 3 52134.7 0.4 #_orig_obs: 1 CPUE
24 1 3 61819.8 0.4 #_orig_obs: 1 CPUE
25 1 3 73399 0.4 #_orig_obs: 1 CPUE
26 1 3 80175.1 0.4 #_orig_obs: 1 CPUE
27 1 3 84414.9 0.4 #_orig_obs: 1 CPUE
28 1 3 82548.6 0.4 #_orig_obs: 1 CPUE
29 1 3 73411.5 0.4 #_orig_obs: 1 CPUE
30 1 3 68729.3 0.4 #_orig_obs: 1 CPUE
31 1 3 69367.4 0.4 #_orig_obs: 1 CPUE
32 1 3 66699.5 0.4 #_orig_obs: 1 CPUE
33 1 3 60844.9 0.4 #_orig_obs: 1 CPUE
34 1 3 56974.9 0.4 #_orig_obs: 1 CPUE
35 1 3 61235.7 0.4 #_orig_obs: 1 CPUE
36 1 3 62199.7 0.4 #_orig_obs: 1 CPUE
37 1 3 55247.2 0.4 #_orig_obs: 1 CPUE
38 1 3 48179 0.4 #_orig_obs: 1 CPUE
39 1 3 45265.9 0.4 #_orig_obs: 1 CPUE
40 1 3 41878.9 0.4 #_orig_obs: 1 CPUE
41 1 3 40093.5 0.4 #_orig_obs: 1 CPUE
42 1 3 39034 0.4 #_orig_obs: 1 CPUE
43 1 3 36211.4 0.4 #_orig_obs: 1 CPUE
44 1 3 32077.1 0.4 #_orig_obs: 1 CPUE
45 1 3 30514.4 0.4 #_orig_obs: 1 CPUE
46 1 3 34196.3 0.4 #_orig_obs: 1 CPUE
47 1 3 38379.5 0.4 #_orig_obs: 1 CPUE
48 1 3 40290.9 0.4 #_orig_obs: 1 CPUE
49 1 3 42068 0.4 #_orig_obs: 1 CPUE
50 1 3 50748.9 0.4 #_orig_obs: 1 CPUE
51 1 3 54695.9 0.4 #_orig_obs: 1 CPUE
52 1 3 54527.3 0.4 #_orig_obs: 1 CPUE
53 1 3 55683.3 0.4 #_orig_obs: 1 CPUE
54 1 3 64344.7 0.4 #_orig_obs: 1 CPUE
55 1 3 65046.9 0.4 #_orig_obs: 1 CPUE
56 1 3 56207 0.4 #_orig_obs: 1 CPUE
57 1 3 47860 0.4 #_orig_obs: 1 CPUE
58 1 3 45271.8 0.4 #_orig_obs: 1 CPUE
59 1 3 43442.8 0.4 #_orig_obs: 1 CPUE
60 1 3 40008.4 0.4 #_orig_obs: 1 CPUE
61 1 3 39089.6 0.4 #_orig_obs: 1 CPUE
62 1 3 46852.5 0.4 #_orig_obs: 1 CPUE
63 1 3 52612.9 0.4 #_orig_obs: 1 CPUE
64 1 3 62936.6 0.4 #_orig_obs: 1 CPUE
65 1 3 64198.4 0.4 #_orig_obs: 1 CPUE
66 1 3 57500.4 0.4 #_orig_obs: 1 CPUE
67 1 3 56825.8 0.4 #_orig_obs: 1 CPUE
68 1 3 58329.6 0.4 #_orig_obs: 1 CPUE
69 1 3 62256 0.4 #_orig_obs: 1 CPUE
70 1 3 66285.9 0.4 #_orig_obs: 1 CPUE
71 1 3 61900.2 0.4 #_orig_obs: 1 CPUE
72 1 3 54564.5 0.4 #_orig_obs: 1 CPUE
73 1 3 48026.4 0.4 #_orig_obs: 1 CPUE
74 1 3 45223.3 0.4 #_orig_obs: 1 CPUE
75 1 3 45171.3 0.4 #_orig_obs: 1 CPUE
76 1 3 48798.4 0.4 #_orig_obs: 1 CPUE
77 1 3 53749.9 0.4 #_orig_obs: 1 CPUE
78 1 3 59943.8 0.4 #_orig_obs: 1 CPUE
79 1 3 70347.9 0.4 #_orig_obs: 1 CPUE
80 1 3 68122.5 0.4 #_orig_obs: 1 CPUE
81 1 3 57118.8 0.4 #_orig_obs: 1 CPUE
82 1 3 48828.5 0.4 #_orig_obs: 1 CPUE
83 1 3 47150.9 0.4 #_orig_obs: 1 CPUE
84 1 3 46302.6 0.4 #_orig_obs: 1 CPUE
85 1 3 51398.2 0.4 #_orig_obs: 1 CPUE
86 1 3 53727.8 0.4 #_orig_obs: 1 CPUE
87 1 3 48592.5 0.4 #_orig_obs: 1 CPUE
88 1 3 41551.4 0.4 #_orig_obs: 1 CPUE
89 1 3 37518.7 0.4 #_orig_obs: 1 CPUE
90 1 3 35449.8 0.4 #_orig_obs: 1 CPUE
91 1 3 34528 0.4 #_orig_obs: 1 CPUE
92 1 3 39577.9 0.4 #_orig_obs: 1 CPUE
93 1 3 50682.3 0.4 #_orig_obs: 1 CPUE
94 1 3 53142.3 0.4 #_orig_obs: 1 CPUE
95 1 3 48551.6 0.4 #_orig_obs: 1 CPUE
96 1 3 44287 0.4 #_orig_obs: 1 CPUE
97 1 3 40104 0.4 #_orig_obs: 1 CPUE
98 1 3 38638.9 0.4 #_orig_obs: 1 CPUE
99 1 3 39515.2 0.4 #_orig_obs: 1 CPUE
100 1 3 42189.2 0.4 #_orig_obs: 1 CPUE

0 #_N_fleets_with_discard
#_discard_units (1=same_as_catchunits(bio/num); 2=fraction; 3=numbers)
#_discard_errtype:  >0 for DF of T-dist(read CV below); 0 for normal with CV; -1 for normal with se; -2 for lognormal
#Fleet Disc_units err_type
0 #N discard obs
#_year seas index obs err
#
0 #_N_meanbodywt_obs
1 #_DF_for_meanbodywt_T-distribution_like

2 # length bin method: 1=use databins; 2=generate from binwidth,min,max below; 3=read vector
